molecule_chembl_id,nAcid,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,ATS0dv,ATS1dv,ATS2dv,ATS3dv,ATS4dv,ATS5dv,ATS6dv,ATS7dv,ATS8dv,ATS0d,ATS1d,ATS2d,ATS3d,ATS4d,ATS5d,ATS6d,ATS7d,ATS8d,ATS0Z,ATS1Z,ATS2Z,ATS3Z,ATS4Z,ATS5Z,ATS6Z,ATS7Z,ATS8Z,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0se,ATS1se,ATS2se,ATS3se,ATS4se,ATS5se,ATS6se,ATS7se,ATS8se,ATS0pe,ATS1pe,ATS2pe,ATS3pe,ATS4pe,ATS5pe,ATS6pe,ATS7pe,ATS8pe,ATS0are,ATS1are,ATS2are,ATS3are,ATS4are,ATS5are,ATS6are,ATS7are,ATS8are,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,AATS0dv,AATS1dv,AATS2dv,AATS3dv,AATS4dv,AATS5dv,AATS0d,AATS1d,AATS2d,AATS3d,AATS4d,AATS5d,AATS0Z,AATS1Z,AATS2Z,AATS3Z,AATS4Z,AATS5Z,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS5m,AATS0v,AATS1v,AATS2v,AATS3v,AATS4v,AATS5v,AATS0se,AATS1se,AATS2se,AATS3se,AATS4se,AATS5se,AATS0pe,AATS1pe,AATS2pe,AATS3pe,AATS4pe,AATS5pe,AATS0are,AATS1are,AATS2are,AATS3are,AATS4are,AATS5are,AATS0p,AATS1p,AATS2p,AATS3p,AATS4p,AATS5p,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0dv,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC0d,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC0Z,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0se,ATSC1se,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC0pe,ATSC1pe,ATSC2pe,ATSC3pe,ATSC4pe,ATSC5pe,ATSC6pe,ATSC7pe,ATSC8pe,ATSC0are,ATSC1are,ATSC2are,ATSC3are,ATSC4are,ATSC5are,ATSC6are,ATSC7are,ATSC8are,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0c,AATSC1c,AATSC2c,AATSC3c,AATSC4c,AATSC5c,AATSC0dv,AATSC1dv,AATSC2dv,AATSC3dv,AATSC4dv,AATSC5dv,AATSC0d,AATSC1d,AATSC2d,AATSC3d,AATSC4d,AATSC5d,AATSC0Z,AATSC1Z,AATSC2Z,AATSC3Z,AATSC4Z,AATSC5Z,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC0se,AATSC1se,AATSC2se,AATSC3se,AATSC4se,AATSC5se,AATSC0pe,AATSC1pe,AATSC2pe,AATSC3pe,AATSC4pe,AATSC5pe,AATSC0are,AATSC1are,AATSC2are,AATSC3are,AATSC4are,AATSC5are,AATSC0p,AATSC1p,AATSC2p,AATSC3p,AATSC4p,AATSC5p,AATSC0i,AATSC1i,AATSC2i,AATSC3i,AATSC4i,AATSC5i,MATS1c,MATS2c,MATS3c,MATS4c,MATS5c,MATS1dv,MATS2dv,MATS3dv,MATS4dv,MATS5dv,MATS1d,MATS2d,MATS3d,MATS4d,MATS5d,MATS1Z,MATS2Z,MATS3Z,MATS4Z,MATS5Z,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS1v,MATS2v,MATS3v,MATS4v,MATS5v,MATS1se,MATS2se,MATS3se,MATS4se,MATS5se,MATS1pe,MATS2pe,MATS3pe,MATS4pe,MATS5pe,MATS1are,MATS2are,MATS3are,MATS4are,MATS5are,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS1i,MATS2i,MATS3i,MATS4i,MATS5i,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS1dv,GATS2dv,GATS3dv,GATS4dv,GATS5dv,GATS1d,GATS2d,GATS3d,GATS4d,GATS5d,GATS1Z,GATS2Z,GATS3Z,GATS4Z,GATS5Z,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS1v,GATS2v,GATS3v,GATS4v,GATS5v,GATS1se,GATS2se,GATS3se,GATS4se,GATS5se,GATS1pe,GATS2pe,GATS3pe,GATS4pe,GATS5pe,GATS1are,GATS2are,GATS3are,GATS4are,GATS5are,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,BalabanJ,BertzCT,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,RNCG,RPCG,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,HybRatio,FCSP3,Xch-3d,Xch-4d,Xch-5d,Xch-6d,Xch-7d,Xch-3dv,Xch-4dv,Xch-5dv,Xch-6dv,Xch-7dv,Xc-3d,Xc-4d,Xc-5d,Xc-6d,Xc-3dv,Xc-4dv,Xc-5dv,Xc-6dv,Xpc-4d,Xpc-5d,Xpc-6d,Xpc-4dv,Xpc-5dv,Xpc-6dv,Xp-1d,Xp-2d,Xp-3d,Xp-4d,Xp-5d,Xp-6d,Xp-7d,AXp-1d,AXp-2d,AXp-3d,AXp-4d,AXp-5d,AXp-6d,Xp-0dv,Xp-1dv,Xp-2dv,Xp-3dv,Xp-4dv,Xp-5dv,Xp-6dv,Xp-7dv,AXp-0dv,AXp-1dv,AXp-2dv,AXp-3dv,AXp-4dv,AXp-5dv,AXp-6dv,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,NsLi,NssBe,NssssBe,NssBH,NsssB,NssssB,NsCH3,NdCH2,NssCH2,NtCH,NdsCH,NaaCH,NsssCH,NddC,NtsC,NdssC,NaasC,NaaaC,NssssC,NsNH3,NsNH2,NssNH2,NdNH,NssNH,NaaNH,NtN,NsssNH,NdsN,NaaN,NsssN,NddsN,NaasN,NssssN,NsOH,NdO,NssO,NaaO,NsF,NsSiH3,NssSiH2,NsssSiH,NssssSi,NsPH2,NssPH,NsssP,NdsssP,NsssssP,NsSH,NdS,NssS,NaaS,NdssS,NddssS,NsCl,NsGeH3,NssGeH2,NsssGeH,NssssGe,NsAsH2,NssAsH,NsssAs,NsssdAs,NsssssAs,NsSeH,NdSe,NssSe,NaaSe,NdssSe,NddssSe,NsBr,NsSnH3,NssSnH2,NsssSnH,NssssSn,NsI,NsPbH3,NssPbH2,NsssPbH,NssssPb,SsLi,SssBe,SssssBe,SssBH,SsssB,SssssB,SsCH3,SdCH2,SssCH2,StCH,SdsCH,SaaCH,SsssCH,SddC,StsC,SdssC,SaasC,SaaaC,SssssC,SsNH3,SsNH2,SssNH2,SdNH,SssNH,SaaNH,StN,SsssNH,SdsN,SaaN,SsssN,SddsN,SaasN,SssssN,SsOH,SdO,SssO,SaaO,SsF,SsSiH3,SssSiH2,SsssSiH,SssssSi,SsPH2,SssPH,SsssP,SdsssP,SsssssP,SsSH,SdS,SssS,SaaS,SdssS,SddssS,SsCl,SsGeH3,SssGeH2,SsssGeH,SssssGe,SsAsH2,SssAsH,SsssAs,SsssdAs,SsssssAs,SsSeH,SdSe,SssSe,SaaSe,SdssSe,SddssSe,SsBr,SsSnH3,SssSnH2,SsssSnH,SssssSn,SsI,SsPbH3,SssPbH2,SsssPbH,SssssPb,ECIndex,fragCpx,fMF,nHBAcc,nHBDon,IC0,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Kier2,Kier3,Lipinski,GhoseFilter,FilterItLogS,VMcGowan,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TMPC10,piPC1,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC10,apol,bpol,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nHRing,n3HRing,n4HRing,n5HRing,n6HRing,n7HRing,n8HRing,n9HRing,n10HRing,n11HRing,n12HRing,nG12HRing,naRing,n3aRing,n4aRing,n5aRing,n6aRing,n7aRing,n8aRing,n9aRing,n10aRing,n11aRing,n12aRing,nG12aRing,naHRing,n3aHRing,n4aHRing,n5aHRing,n6aHRing,n7aHRing,n8aHRing,n9aHRing,n10aHRing,n11aHRing,n12aHRing,nG12aHRing,nARing,n3ARing,n4ARing,n5ARing,n6ARing,n7ARing,n8ARing,n9ARing,n10ARing,n11ARing,n12ARing,nG12ARing,nAHRing,n3AHRing,n4AHRing,n5AHRing,n6AHRing,n7AHRing,n8AHRing,n9AHRing,n10AHRing,n11AHRing,n12AHRing,nG12AHRing,nFRing,n4FRing,n5FRing,n6FRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,n12FRing,nG12FRing,nFHRing,n4FHRing,n5FHRing,n6FHRing,n7FHRing,n8FHRing,n9FHRing,n10FHRing,n11FHRing,n12FHRing,nG12FHRing,nFaRing,n4FaRing,n5FaRing,n6FaRing,n7FaRing,n8FaRing,n9FaRing,n10FaRing,n11FaRing,n12FaRing,nG12FaRing,nFaHRing,n4FaHRing,n5FaHRing,n6FaHRing,n7FaHRing,n8FaHRing,n9FaHRing,n10FaHRing,n11FaHRing,n12FaHRing,nG12FaHRing,nFARing,n4FARing,n5FARing,n6FARing,n7FARing,n8FARing,n9FARing,n10FARing,n11FARing,n12FARing,nG12FARing,nFAHRing,n4FAHRing,n5FAHRing,n6FAHRing,n7FAHRing,n8FAHRing,n9FAHRing,n10FAHRing,n11FAHRing,n12FAHRing,nG12FAHRing,nRot,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT10,Diameter,Radius,TopoShapeIndex,PetitjeanIndex,VAdjMat,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TMWC10,SRW02,SRW03,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,TSRW10,MW,AMW,WPath,WPol,Zagreb1,Zagreb2,mZagreb2,pki
CHEMBL11805,0,2,12,12,114,48,0,0,8,66,0,40,4,4,0,0,0,0,0,0,0,498.0,454.0,544.0,510.0,442.0,358.0,320.0,354.0,324.0,284.0,352.0,574.0,658.0,688.0,670.0,668.0,610.0,598.0,1958.0,2304.0,3078.0,3462.0,3438.0,3308.0,3106.0,2872.0,2760.0,7646.281264,8443.096417000004,10785.930980000008,11834.564062999998,11330.54233,10817.945478999998,9939.21139399999,9156.62849299999,9035.61549399999,20831.023003158756,26370.142220723053,36876.44764923198,42939.4871838631,43930.98011874365,43497.91570822947,41989.10059647464,39242.75215558833,36490.17002858333,839.2526719999998,868.9716999999987,1594.195631999999,2056.3942360000005,2422.7515919999996,2412.04518,2494.6052720000002,2309.194916000001,2255.824440000001,663.8408000000002,717.4935000000003,1282.7531999999992,1635.0104999999994,1907.0351999999993,1893.3964999999994,1947.2229999999986,1802.1378999999986,1748.501999999999,656.1396000000002,701.35,1264.6060000000002,1610.6879999999992,1885.6960000000006,1869.4240000000004,1926.2099999999996,1780.2718,1728.6059999999998,148.31326772003396,190.02986446000028,278.45299554026207,337.1295561560339,355.4361759169,358.17446802429606,350.5621330595782,332.3700544053902,308.4786253474641,18863.104671650435,16920.673073091377,33947.78802403316,44574.81235972574,53875.486186357004,54156.14969501761,56778.4648930079,52390.75371282919,52209.11699618028,4.368421052631579,3.9478260869565216,2.5660377358490565,1.8279569892473118,1.3475609756097562,1.081570996978852,2.491228070175439,3.0608695652173914,2.707547169811321,2.3584229390681,2.097560975609756,2.02416918429003,17.17543859649123,20.034782608695654,14.518867924528301,12.408602150537634,10.481707317073171,9.993957703927492,67.07264266666667,73.41822971304352,50.87703292452834,42.417792340501784,34.54433637195122,32.682614740181265,182.72827195753294,229.30558452802654,173.94550777939614,153.9049719851724,133.93591499616969,131.41364262304975,7.361865543859648,7.556275652173902,7.519790716981127,7.3705886594982095,7.386437780487804,7.287145558912387,5.823164912280704,6.23907391304348,6.05072264150943,5.860252688172041,5.814131707317071,5.720231117824771,5.755610526315791,6.098695652173913,5.965122641509435,5.773075268817202,5.749073170731709,5.647806646525681,1.300993576491526,1.6524336040000025,1.3134575261333117,1.2083496636416986,1.083646877795427,1.082098090707843,165.465830453074,147.13628759209894,160.13107558506206,159.76635254381986,164.25453105596648,163.613745302168,1.3881624798599015,-0.47103797287970434,-0.3051298735511817,0.1052270714797685,0.14176502329319357,-0.07680219518208468,-0.4298949094140574,0.38067934235470985,0.18310907546369393,330.9473684210527,109.25484764542944,-12.07756232686978,-39.89750692520775,-106.30470914127426,-96.32963988919667,-110.94736842105266,17.664819944598314,38.443213296398866,48.07017543859648,17.43798091720529,-11.534010464758392,-13.294552169898433,-11.359803016312716,-11.64235149276701,-5.2631578947368425,4.224684518313328,4.894429055093877,782.9473684210528,41.25484764542943,-53.4459833795015,-70.42382271468159,-154.40997229916897,-131.48753462603887,-136.63157894736838,-132.5457063711911,236.8642659279779,3743.8397897543873,185.4476383530332,-245.29122298183924,-350.40176841643506,-725.4977867670048,-633.2825512517697,-632.6937172982452,-644.5179896986766,1123.6007790624801,5722.661591072732,-385.53759864758666,235.43657928893057,-1095.1629740635753,-586.8255243869589,-1127.2965103065942,-112.14061285511342,-1169.361183562346,989.3551423414534,5.468843789473682,0.2262551246537527,-0.4682344155124444,-0.33562443213295673,-1.0422210083102366,-0.7328143711911389,-1.6727187368421068,0.6640976066481881,0.6515642991689552,9.502778947368414,0.902780886426596,-1.180641551246528,-0.2948695290858682,-2.2198692520775563,-1.3224318559556778,-3.045463157894738,0.2570711911357322,2.397672022160654,9.636175438596485,0.7920581101877624,-1.163442043705735,-0.39915567867035134,-2.0893538935056837,-1.3481058787319178,-3.1554947368421042,0.7625967990150722,2.0424992305324534,25.309503638189753,-3.575924743773291,2.4329972188630564,-6.675889748799711,-0.609295256149715,-5.441038229129216,1.4922830144609451,-4.313057740651594,1.601571271791694,151.59278466627381,-45.53667835862114,37.108794413664455,-43.25927941866527,-3.9051566392446286,-33.48061998610701,20.84959465718892,-6.6174059551416,-21.12168442271404,0.012176863858420189,-0.004095982372866994,-0.0014392918563734987,0.000377157962293077,0.0004322104368694926,-0.0002320308011543344,2.903047091412743,0.9500421534385168,-0.05696963361731028,-0.1430018169362285,-0.3240997229916898,-0.29102610238427995,0.4216682056017235,0.15163461667135036,-0.05440570973942638,-0.047650724623291875,-0.034633545781441205,-0.03517326734974928,6.867959372114498,0.3587378056124298,-0.2521036951863278,-0.25241513517807024,-0.47076211066819806,-0.39724330702730776,32.840699910126204,1.612588159591593,-1.157034070669053,-1.2559203169047852,-2.211883496240868,-1.9132403361080657,50.19878588660291,-3.352500857805101,1.1105499023062764,-3.9253153192242842,-1.789102208496826,-3.405729638388502,0.047972313942751595,0.0019674358665543712,-0.0022086529033605866,-0.0012029549538815653,-0.0031775030741165748,-0.002213940698462655,0.08335771006463522,0.007850268577622574,-0.005569063920974189,-0.001056880032565836,-0.0067678940612120615,-0.003995262404699933,0.08452785472453057,0.006887461827719673,-0.005487934168423278,-0.001430665514947496,-0.00636998138263928,-0.004072827428193105,0.22201318980868204,-0.031094997771941663,0.011476401975769135,-0.023927920246593945,-0.0018576074882613264,-0.016438181961115454,1.3297612690024019,-0.39597111616192293,0.1750414830833229,-0.15505118071206192,-0.011905965363550697,-0.10114990932358613,-0.3363741617292256,-0.11819889530736945,0.03097332504315352,0.035494396742443916,-0.019055054228424115,0.3272568868237638,-0.019624081809016227,-0.0492592136583764,-0.1116412213740458,-0.10024849519153153,0.35960647413519525,-0.12902492769590973,-0.1130052586139236,-0.08213459141890694,-0.08341455884623024,0.05223353636438039,-0.0367072199363798,-0.03675256673808147,-0.06854468484184706,-0.05784007818103982,0.04910334322973313,-0.03523171168201227,-0.0382427999507261,-0.06735189878090415,-0.05825820830079602,-0.0667845008319179,0.02212304307149908,-0.07819542345289819,-0.03564034820559879,-0.06784486075184988,0.04101190259244608,-0.046040157787600414,-0.025076025211481934,-0.06623618526945543,-0.04615038376311577,0.09417567459009502,-0.0668092239656771,-0.012678851563296732,-0.08119097868648581,-0.04792912859052898,0.08148156427446732,-0.06492456464567817,-0.016925373530535217,-0.07535955340873766,-0.04818325795048413,-0.14005923611447368,0.051692433164258506,-0.10777702111849131,-0.008367104179090007,-0.07404146562319525,-0.2977760936434732,0.13163376552141612,-0.11660076460820867,-0.00895346077607047,-0.0760662170582466,1.448393596593732,1.575295463251817,0.9862916359318169,1.0416343203615113,0.8733044864367742,0.6769498838367074,1.24659279130059,1.0891941867994561,1.1981770348476382,1.0212374022739326,0.9198508410028565,1.5301921222972046,1.314386625853544,1.125196946768738,1.0581835623084221,1.0579754959841936,1.1205722019004904,1.0563246373124155,1.0930087093960477,1.0373189768551951,1.0673715177166867,1.118229636601056,1.0595107513864772,1.0893338187122787,1.0392404310407777,1.3189357154776604,1.035238836625626,1.135383259590257,1.0193842876775243,1.0688587170185821,0.8013896004062347,1.1906533311492442,0.9682134791622966,1.27380524710591,0.9095930864006829,0.8126796198650212,1.2183884322177685,0.9753602254479667,1.2252745406627086,0.9571995985313769,0.8075476991814948,1.2399985807714682,0.9741058471302432,1.2415834720708616,0.945915044962116,1.4528479979049627,1.0156274227245587,1.180190310248623,0.9925681035609739,1.0750402051312062,1.6943136903284237,1.0566093706588657,1.2103367992051228,1.0079517876323056,1.0852813024736283,1.3671959399684273,1070.0642440685815,115,49,101,2,0,12,14,107,8,0.13032204050605356,0.058228378727776496,0,0,2,10,2,6,14,0,0,0.65,0.65,0.0,0.0,0.0,0.16666666666666666,0.23570226039551584,0.0,0.0,0.0,0.05555555555555555,0.06196417064724503,2.186825977438356,0.0,0.49999999999999994,0.0,1.2145160818200658,0.0,0.1393996153499965,0.0,4.9577209841488985,6.182416256240523,7.813783210914276,2.1754111485144145,2.529919947070155,2.7818841117363897,23.24362115826599,18.991304286518563,14.816504343942773,10.583366258367683,7.652269107827678,4.7799740016804435,2.953972028312703,0.47435961547481614,0.3165217381086427,0.21473194701366338,0.14301846295091464,0.09686416592186935,0.0682853428811492,31.182785321103232,18.33534183620861,13.472487955624757,9.215079121381319,6.112510511582364,3.9745049647583257,2.4079523056686227,1.4336476080938518,0.6496413608563173,0.37419064971854304,0.2245414659270793,0.13355187132436694,0.08260149339976168,0.05031018942732058,0.034399318652408896,61.000000000000014,55.531762550994905,63.771368206798314,112.27385287691186,107.1058823529412,108.59200000000003,70.9079868263473,129.70505563794927,0.5350877192982457,0.48712072413153423,0.559397966726301,0.9848583585694023,0.9395252837977298,0.9525614035087722,0.621999884441643,1.1377636459469234,0,0,0,0,0,0,6,0,20,0,0,8,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.601911598538171,0.0,19.763842361117128,0.0,0.0,16.343868445317355,0.0,0,0.0,0.5305934282889089,4.288218353013208,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,8.459920241726,0.0,0.0,0.0,0.0,25.092070612098752,10.919574959900489,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2558,145.08,0.3333333333333333,6,0,1.3258098766809485,2.738307139374802,4.218168961229518,4.959654268360929,5.231755584226313,5.231755584226313,151.14232594162814,312.16701388872747,480.871261580165,565.4005865931458,596.4201366017998,596.4201366017998,0.19403354567869724,0.40075387335347523,0.6173330688018034,0.7258501538996601,0.765672442170262,0.765672442170262,0.19096969486506876,0.39442584344171955,0.6075851851638876,0.7143887513013673,0.7535822330947608,0.7535822330947608,5.5070801374837925,4.094582874789939,2.6147210529352236,1.8732357458038127,1.601134429938428,1.601134429938428,11.916196407433384,25.697422458549905,30.80947452912515,33.24689219566633,33.52117032205864,33.52117032205864,167.54224689682957,90.09417442509844,60.75413433484492,45.457344423388626,42.325428267050405,42.325428267050405,44.161599333610994,27.625555555555554,20.0,False,False,-10.450947460597176,581.7400000000001,292.2963458685809,29.07336483100201,9.589074368143644,0.0,0.0,0.0,74.92313214832573,77.84252065165883,64.2429158182507,14.219595082555067,11.49902366656781,0.0,11.814359458703011,0.0,19.06280027574374,0.0,19.59963892340191,0.0,102.98101553278933,68.58930863691411,59.65783953108687,0.0,11.49902366656781,9.473725907600098,100.00330701901905,22.678587179968794,0.0,101.01840570435816,48.53093654769288,0.0,0.0,0.0,0.0,11.49902366656781,0.0,11.814359458703011,12.841643245852019,114.97577833130339,23.96854622924601,14.219595082555067,48.160631700901774,48.160631700901774,9.473725907600098,9.589074368143644,10.919574959900489,33.55199085382475,0.0,2.411979583508133,2.406832197793983,16.343868445317355,14.309519139424344,5.454323221692775,11.601911598538171,60,69,74,79,70,65,64,61,60,699,4.060443010546419,4.430816798843313,4.783316371371566,5.092215281088679,5.43644754353529,5.243068892317559,5.230774336390167,5.219679921030964,5.116120801942233,5.145675963855493,7.372942641111037,118.416338,78.25966199999999,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.5510204081632653,7.64580000000001,198.5679999999992,65.56,65.56,7.5,4.666666666666669,2.375,1.9644444444444447,1.0833333333333333,0.5681632653061225,0.4305555555555556,0.3371126228269085,0.21125000000000005,0.27262524232221197,0.15306122448979592,0.0777777777777778,0.0376984126984127,0.033869731800766294,0.019696969696969695,0.01136326530612245,0.009567901234567902,0.007328535278845838,0.0046944444444444455,0.0061960282345957275,0.3612542909622988,33,17,0.9411764705882353,0.48484848484848486,6.614709844115208,49.0,5.389071729816501,6.1675164908883415,6.968850378341948,7.761744984658913,8.566554620953962,9.365033761652663,10.172101477895096,10.973854675763935,11.782685390913018,174.14741351088438,4.59511985013459,0.0,5.82600010738045,0.0,7.227662498728654,0.0,8.710619527942297,0.0,10.238852032964804,84.5982540171508,666.508406592002,5.84656497010528,14630,63,218.0,238.0,11.361111111111105,9.98296666070122
